,After2_Co,ApplyLeadTime,BLOCK,DIA,Distribution,Emergency,JointCount,Length,Making_Co,Material,MemberCount,NO_Base,NO_Serial,NO_SetPLT,No_row,PaintingLT,Pass,Problem,STG,Sch,Service,Weight
15909,건일산업(주),정상,S130B,14.0,조선물류,1.0,2.0,2243.0,건일산업(주),LTCS,3.0,SN2126TS130BPP0300,90.0,PP035B2203,16768,15.0,B,제작지연,30,S-80,PG,467.071
15910,건일산업(주),정상,S130B,14.0,조선물류,1.0,2.0,6000.0,건일산업(주),LTCS,3.0,SN2126TS130BPP0300,90.0,PP035B1203,16769,13.0,B,제작지연,30,S-80,PG,1909.75
15911,건일산업(주),정상,S130A,3.0,조선물류,1.0,6.0,864.0,건일산업(주),LTCS,7.0,SN2126T1S200PP0500,90.0,PP058A2104,16770,12.0,A,기타,50,S-40,HWR,32.604
15912,건일산업(주),정상,S130A,3.0,조선물류,1.0,0.0,6000.0,건일산업(주),LTCS,1.0,SN2126T1S200PP0500,90.0,PP058A2104,16771,30.0,A,제작지연,50,S-40,HWR,67.74
15913,건일산업(주),정상,S130A,3.0,조선물류,1.0,6.0,1002.0,건일산업(주),LTCS,7.0,SN2126T1S200PP0500,90.0,PP058A1104,16772,14.0,A,기타,50,S-40,HWR,36.917
15914,건일산업(주),정상,S130A,3.0,조선물류,1.0,0.0,6000.0,건일산업(주),LTCS,1.0,SN2126T1S200PP0500,90.0,PP058A1104,16773,30.0,A,제작지연,50,S-40,HWR,67.74
15915,건일산업(주),정상,S130A,3.0,조선물류,1.0,6.0,1003.0,건일산업(주),LTCS,7.0,SN2126T1S200PP0500,90.0,PP058A1104,16774,23.0,A,기타,50,S-40,HWR,34.4
15916,건일산업(주),정상,S130A,3.0,조선물류,1.0,0.0,6000.0,건일산업(주),LTCS,1.0,SN2126T1S200PP0500,90.0,PP058A1104,16775,30.0,A,제작지연,50,S-40,HWR,67.74
15917,건일산업(주),정상,S130A,3.0,조선물류,1.0,5.0,1986.0,건일산업(주),LTCS,6.0,SN2126T1S200PP0500,90.0,PP058B2104,16776,12.0,B,제작지연,50,S-40,HWR,47.23
15918,건일산업(주),정상,S130A,3.0,조선물류,1.0,5.0,3208.0,건일산업(주),LTCS,6.0,SN2126T1S200PP0500,90.0,PP058B1104,16777,23.0,B,제작지연,50,S-40,HWR,63.488
15919,건일산업(주),정상,S130A,3.0,조선물류,1.0,5.0,3213.0,건일산업(주),LTCS,6.0,SN2126T1S200PP0500,90.0,PP058B1104,16778,13.0,B,제작지연,50,S-40,HWR,63.555
15920,하이에어,정상,S130B,14.0,조선물류,1.0,4.0,2091.0,성일SIM함안공장,LTCS,5.0,SN2126T1S200PP0500,90.0,PP058B1203,16779,14.0,B,제작지연,50,S-80,PG,593.2090000000002
15921,건일산업(주),정상,S130B,14.0,조선물류,1.0,2.0,1502.0,건일산업(주),LTCS,3.0,SN2126T1S200PP0500,90.0,PP058B1203,16780,14.0,B,제작지연,50,S-80,PG,502.161
15922,건일산업(주),정상,S130A,14.0,조선물류,1.0,4.0,5082.0,건일산업(주),LTCS,5.0,SN2126T1S200PP0500,90.0,PP058A1203,16781,10.0,A,기타,50,S-80,PG,1092.15
15923,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,145.0,삼성중공업(주)거제,DSS,5.0,SN2126TS13PTPP0400,30.0,PP048A2104,16782,22.0,A,제작지연,40,S-10S,WM,6.77
15924,하이에어,정상,S130A,2.0,조선물류,1.0,2.0,0.0,삼성중공업(주)거제,DSS,3.0,SN2126TS13PTPP0400,30.0,PP048A2104,16783,22.0,A,제작지연,40,S-10S,WM,4.002
15925,성도,정상,S130A,1.0,조선물류,0.0,9.0,709.0,삼성중공업(주)거제,DSS,12.0,SN2126TS130APP0300,11.0,PP038A2105,16784,14.0,A,제작지연,30,S-80S,WM,14.282
15926,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,1160.0,삼성중공업(주)거제,DSS,6.0,SN2126TS13PTPP0400,30.0,PP048A2104,16785,22.0,A,제작지연,40,S-10S,WM,14.681
15927,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,1160.0,삼성중공업(주)거제,DSS,6.0,SN2126TS13PTPP0400,30.0,PP048A2104,16786,22.0,A,제작지연,40,S-10S,WM,14.681
15928,하이에어,정상,S130A,2.0,조선물류,1.0,0.0,2644.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB1104,16787,30.0,B,제작지연,50,S-10S,WD,10.488
15929,하이에어,정상,S130B,1.5,조선물류,1.0,3.0,5516.0,건일산업(주),SS,6.0,SN2126TS130BPP0300,50.0,PP035B1205,16788,14.0,B,제작지연,30,S-XXS,CI,61.631
15930,하이에어,정상,S130B,1.5,조선물류,1.0,4.0,1526.0,건일산업(주),SS,7.0,SN2126TS130BPP0300,50.0,PP035B2205,16789,12.0,B,제작지연,30,S-XXS,CI,30.001
15931,하이에어,정상,S130B,1.5,조선물류,1.0,0.0,2100.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB2105,16790,30.0,B,제작지연,50,S-XXS,CI,20.386
15932,하이에어,정상,S130B,1.5,조선물류,1.0,1.0,5666.0,건일산업(주),SS,4.0,SN2126TS130BPP0300,50.0,PP035B1205,16791,12.0,B,제작지연,30,S-XXS,CT,61.83600000000001
15933,하이에어,정상,S130B,1.5,조선물류,1.0,4.0,1201.0,건일산업(주),SS,7.0,SN2126TS130BPP0300,50.0,PP035B2205,16792,12.0,B,제작지연,30,S-XXS,CT,27.089
15934,하이에어,정상,S130B,1.5,조선물류,1.0,0.0,2100.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB2105,16793,30.0,B,제작지연,50,S-XXS,CT,20.386
15935,하이에어,정상,S130B,1.5,조선물류,1.0,4.0,3363.0,건일산업(주),SS,7.0,SN2126TS130BPP0300,50.0,PP032B1205,16794,8.0,B,제작지연,30,S-XXS,MT,46.426
15936,하이에어,정상,S130B,1.5,조선물류,1.0,5.0,1829.0,건일산업(주),SS,8.0,SN2126TS130BPP0300,50.0,PP032B2205,16795,8.0,B,제작지연,30,S-XXS,MT,48.00100000000001
15937,하이에어,정상,S130A,1.0,조선물류,1.0,1.0,3352.0,건일산업(주),SS,2.0,SN2126T1S200PP0500,30.0,PP058A2205,16796,14.0,A,제작지연,50,S-80S,WD,11.630999999999998
15938,성도,정상,S130A,1.0,조선물류,1.0,4.0,813.0,삼성중공업(주)거제,SS,7.0,SN2126TS13PTPP0400,30.0,PP048A2205,16797,32.0,A,제작지연,40,S-80S,WD,14.09
15939,성도,정상,S130A,1.0,조선물류,1.0,2.0,247.0,삼성중공업(주)거제,SS,3.0,SN2126TS13PTPP0400,30.0,PP048A2205,16798,21.0,A,제작지연,40,S-80S,WD,1.834
15940,하이에어,정상,S130A,1.0,조선물류,1.0,0.0,459.0,건일산업(주),SS,1.0,SN2126TS13PTPP0400,30.0,PP048A2205,16799,12.0,A,기타,40,S-80S,WD,1.51
15941,성도,정상,S130A,1.0,조선물류,1.0,3.0,987.0,삼성중공업(주)거제,SS,5.0,SN2126TS130APP0300,30.0,PP038A1105,16800,32.0,A,제작지연,30,S-80S,WD,8.464
15942,성도,정상,S130A,1.0,조선물류,1.0,2.0,247.0,삼성중공업(주)거제,SS,3.0,SN2126TS130APP0300,30.0,PP038A1105,16801,26.0,A,제작지연,30,S-80S,WD,1.742
15943,하이에어,정상,S130A,1.0,조선물류,1.0,0.0,459.0,건일산업(주),SS,1.0,SN2126TS130APP0300,30.0,PP038A1105,16802,12.0,A,기타,30,S-80S,WD,1.51
15944,하이에어,정상,S130A,1.0,조선물류,1.0,5.0,332.0,건일산업(주),SS,6.0,SN2126TS130APP0300,50.0,PP032B1105,16803,15.0,B,제작지연,30,S-80S,WD,4.466
15945,하이에어,정상,S130A,1.0,조선물류,1.0,3.0,2909.0,건일산업(주),SS,5.0,SN2126TS130APP0300,50.0,PP032B1105,16804,9.0,B,제작지연,30,S-80S,WD,16.507
15946,하이에어,정상,S130A,1.0,조선물류,1.0,0.0,2129.0,건일산업(주),SS,2.0,SN2126TS130APP0300,50.0,PP035B1105,16805,14.0,B,제작지연,30,S-80S,WD,9.986
15947,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,171.0,건일산업(주),SS,3.0,SN2126T1S200PP0500,30.0,PP058A2105,16806,11.0,A,제작지연,50,S-80S,WD,1.442
15948,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,285.0,건일산업(주),SS,3.0,SN2126T1S200PP0500,30.0,PP058A2105,16807,14.0,A,제작지연,50,S-80S,WD,1.798
15949,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,336.0,건일산업(주),SS,3.0,SN2126T1S200PP0500,30.0,PP058A2105,16808,15.0,A,기타,50,S-80S,WD,2.614
15950,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,2688.0,건일산업(주),SS,3.0,SN2126TS130BPP0300,30.0,PP038A2205,16809,14.0,A,제작지연,30,S-80S,WD,9.89
15951,하이에어,정상,S130B,1.0,조선물류,1.0,0.0,118.0,건일산업(주),SS,1.0,SN2126TS130BPP0300,30.0,PP038A2205,16810,18.0,A,기타,30,S-80S,WD,0.388
15952,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,335.0,건일산업(주),SS,3.0,SN2126TS130BPP0300,30.0,PP038A2205,16811,9.0,A,기타,30,S-80S,WD,2.611
15953,하이에어,정상,S130B,2.0,조선물류,1.0,1.0,0.0,건일산업(주),SS,2.0,SN2126TS13PTPP0400,30.0,PP048A2104,16812,23.0,A,제작지연,40,S-10S,MT,3.2
15954,하이에어,정상,S130B,1.0,조선물류,1.0,2.0,1465.0,건일산업(주),SS,4.0,SN2126T1S200PP0500,30.0,PP058B2105,16813,14.0,B,제작지연,50,S-80S,WD,9.533
15955,하이에어,정상,S130B,1.0,조선물류,1.0,4.0,2882.0,건일산업(주),SS,6.0,SN2126TS130BPP0300,50.0,PP035B2205,16814,15.0,B,제작지연,30,S-80S,WD,14.411
15956,하이에어,정상,S130B,1.5,조선물류,1.0,0.0,2450.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB2105,16815,30.0,B,제작지연,50,S-XXS,MT,23.784
15957,하이에어,정상,S130B,2.0,조선물류,1.0,8.0,2148.0,건일산업(주),SS,9.0,SN2126T1S200PP0500,30.0,PP058B2104,16816,8.0,B,기타,50,S-10S,DM,18.249
15958,하이에어,정상,S130B,2.0,조선물류,1.0,0.0,2044.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB2104,16817,30.0,B,제작지연,50,S-10S,DM,8.107999999999999
15959,하이에어,정상,S130B,2.0,조선물류,1.0,1.0,2239.0,건일산업(주),SS,3.0,SN2126T1S200PP0500,30.0,PP05RB1104,16818,23.0,B,제작지연,50,S-10S,PW,14.281
15960,하이에어,정상,S130B,2.0,조선물류,1.0,0.0,2194.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP05RB2104,16819,30.0,B,제작지연,50,S-10S,WD,8.703
15961,하이에어,정상,S130B,2.0,조선물류,1.0,7.0,1648.0,건일산업(주),SS,9.0,SN2126TS13PTPP0400,30.0,PP048B2104,16820,17.0,B,제작지연,40,S-10S,WD,13.36
15962,하이에어,정상,S130B,4.0,조선물류,1.0,9.0,4881.0,건일산업(주),SS,11.0,SN2126T1S200PP0500,30.0,PP05MB2204,16821,18.0,B,기타,50,S-10S,PL,92.908
15963,하이에어,정상,S130B,4.0,조선물류,1.0,0.0,3000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058B2204,16822,22.0,B,제작지연,50,S-10S,PL,25.11
15964,하이에어,정상,S130B,4.0,조선물류,1.0,6.0,1918.0,건일산업(주),SS,8.0,SN2126TS13PTPP0400,30.0,PP048B2204,16823,24.0,B,제작지연,40,S-10S,PL,52.283
15965,하이에어,정상,S130B,4.0,조선물류,1.0,0.0,3000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058B2204,16824,22.0,B,제작지연,50,S-10S,PL,25.11
15966,하이에어,정상,S130B,8.0,조선물류,1.0,1.0,6000.0,건일산업(주),SS,4.0,SN2126TS130BPP0300,50.0,PP035B1204,16825,16.0,B,제작지연,30,S-40S,PL,436.037
15967,하이에어,정상,S130B,8.0,조선물류,1.0,2.0,696.0,건일산업(주),SS,4.0,SN2126TS130BPP0300,50.0,PP035B2204,16826,13.0,B,기타,30,S-40S,PL,85.12299999999998
15968,하이에어,정상,S130A,2.0,조선물류,1.0,0.0,6000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058A1104,16827,22.0,A,제작지연,50,S-10S,WD,23.8
15969,하이에어,정상,S130A,2.0,조선물류,1.0,3.0,150.0,건일산업(주),SS,4.0,SN2126TS13PTPP0400,30.0,PP048A2204,16828,23.0,A,제작지연,40,S-10S,WM,9.09
15970,성도,정상,S130A,2.0,조선물류,1.0,9.0,550.0,삼성중공업(주)거제,SS,10.0,SN2126TS130APP0300,30.0,PP038A2204,16829,32.0,A,제작지연,30,S-10S,WM,13.937
15971,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,152.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16830,24.0,A,제작지연,40,S-10S,WM,6.598
15972,성도,정상,S130A,2.0,조선물류,1.0,10.0,1061.0,삼성중공업(주)거제,SS,11.0,SN2126TS130APP0300,30.0,PP038A2204,16831,29.0,A,제작지연,30,S-10S,WM,16.538
15973,성도,정상,S130A,2.0,조선물류,1.0,6.0,568.0,삼성중공업(주)거제,SS,7.0,SN2126TS130APP0300,30.0,PP038A2104,16832,29.0,A,제작지연,30,S-10S,WM,9.832
15974,하이에어,정상,S130A,2.0,조선물류,1.0,5.0,451.0,건일산업(주),SS,7.0,SN2126TS130APP0300,50.0,PP032B1104,16833,14.0,B,제작지연,30,S-10S,WD,8.257
15975,하이에어,정상,S130A,2.0,조선물류,1.0,6.0,2248.0,건일산업(주),SS,9.0,SN2126TS130APP0300,50.0,PP032B1104,16834,12.0,B,제작지연,30,S-10S,WD,20.502
15976,성도,정상,S130A,2.0,조선물류,1.0,2.0,2569.0,삼성중공업(주)거제,SS,3.0,SN2126TS130APP0300,30.0,PP038B1104,16835,19.0,B,제작지연,30,S-10S,WD,13.54
15977,하이에어,정상,S130A,3.0,조선물류,1.0,4.0,1977.0,건일산업(주),SS,6.0,SN2126T1S200PP0500,30.0,PP058B2104,16836,13.0,B,제작지연,50,S-40S,PM,45.315
15978,성도,정상,S130B,2.0,조선물류,1.0,1.0,1746.0,삼성중공업(주)거제,SS,2.0,SN2126TS130BPP0300,30.0,PP038A2104,16837,20.0,A,제작지연,30,S-10S,PW,9.626
15979,하이에어,정상,S130B,2.0,조선물류,1.0,9.0,756.0,건일산업(주),SS,10.0,SN2126TS13PTPP0400,30.0,PP048A2104,16838,24.0,A,기타,40,S-10S,PW,16.569000000000006
15980,하이에어,정상,S130B,2.0,조선물류,1.0,1.0,6000.0,건일산업(주),SS,2.0,SN2126T1S200PP0500,30.0,PP058A2104,16839,13.0,A,제작지연,50,S-10S,WD,24.072
15981,하이에어,정상,S130B,2.0,조선물류,1.0,0.0,6000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058A2104,16840,22.0,A,제작지연,50,S-10S,WD,23.8
15982,하이에어,정상,S130B,2.0,조선물류,1.0,3.0,1107.0,건일산업(주),SS,4.0,SN2126TS13PTPP0400,30.0,PP048B1104,16841,23.0,B,제작지연,40,S-10S,PW,9.924
15983,하이에어,정상,S130B,2.0,조선물류,1.0,3.0,5686.0,건일산업(주),SS,4.0,SN2126TS130BPP0300,50.0,PP035B1104,16842,12.0,B,제작지연,30,S-10S,PW,25.292
15984,하이에어,정상,S130B,2.0,조선물류,1.0,6.0,945.0,건일산업(주),SS,7.0,SN2126TS130BPP0300,50.0,PP035B1104,16843,13.0,B,제작지연,30,S-10S,PW,8.906
15985,하이에어,정상,S130B,2.0,조선물류,1.0,3.0,2298.0,건일산업(주),SS,4.0,SN2126TS13PTPP0400,30.0,PP048B1104,16844,23.0,B,제작지연,40,S-10S,PW,10.314
15986,하이에어,정상,S130B,2.0,조선물류,1.0,3.0,1633.0,건일산업(주),SS,4.0,SN2126T1S200PP0500,30.0,PP058B1104,16845,10.0,B,제작지연,50,S-10S,PW,8.85
15987,하이에어,정상,S130B,2.0,조선물류,1.0,2.0,3048.0,건일산업(주),SS,3.0,SN2126T1S200PP0500,30.0,PP058B1104,16846,13.0,B,제작지연,50,S-10S,PW,13.772
15988,하이에어,정상,S130B,2.0,조선물류,1.0,4.0,1438.0,건일산업(주),SS,5.0,SN2126TS130BPP0300,50.0,PP032B2104,16847,11.0,B,제작지연,30,S-10S,PW,9.973
15989,하이에어,정상,S130B,2.0,조선물류,1.0,4.0,2921.0,건일산업(주),SS,7.0,SN2126TS13PTPP0400,30.0,PP048B2104,16848,23.0,B,제작지연,40,S-10S,WD,30.977
15990,하이에어,정상,S130B,2.0,조선물류,1.0,2.0,6000.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048B2104,16849,23.0,B,제작지연,40,S-10S,WD,34.96
15991,성도,정상,S130B,2.0,조선물류,1.0,2.0,2534.0,삼성중공업(주)거제,SS,4.0,SN2126TS130BPP0300,30.0,PP038B2104,16850,22.0,B,제작지연,30,S-10S,WD,13.902
15992,하이에어,정상,S130B,2.0,조선물류,1.0,7.0,3530.0,건일산업(주),SS,10.0,SN2126TS130BPP0300,50.0,PP035B2104,16851,11.0,B,제작지연,30,S-10S,WD,33.263000000000005
15993,하이에어,정상,S130B,2.0,조선물류,1.0,5.0,2598.0,건일산업(주),SS,8.0,SN2126TS13PTPP0400,30.0,PP048B2104,16852,30.0,B,제작지연,40,S-10S,WD,26.125
15994,하이에어,정상,S130B,2.0,조선물류,1.0,7.0,2768.0,건일산업(주),SS,9.0,SN2126TS130BPP0300,50.0,PP035B2104,16853,12.0,B,제작지연,30,S-10S,WD,16.558
15995,하이에어,정상,S130B,3.0,조선물류,1.0,4.0,1105.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048B2104,16854,22.0,B,기타,40,S-10S,WM,17.554000000000002
15996,하이에어,정상,S130B,3.0,조선물류,1.0,1.0,6000.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048B2104,16855,19.0,B,제작지연,40,S-10S,WM,46.90600000000001
15997,하이에어,정상,S130B,3.0,조선물류,1.0,3.0,6000.0,건일산업(주),SS,6.0,SN2126TS13PTPP0400,30.0,PP048B2204,16856,19.0,B,제작지연,40,S-10S,WM,52.606
15998,하이에어,정상,S130B,3.0,조선물류,1.0,0.0,3000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058B2204,16857,22.0,B,제작지연,50,S-10S,WM,19.693
15999,하이에어,정상,S130B,3.0,조선물류,1.0,4.0,4211.0,건일산업(주),SS,6.0,SN2126TS13PTPP0400,30.0,PP048B2104,16858,13.0,B,제작지연,40,S-10S,WM,37.613
16000,하이에어,정상,S130B,3.0,조선물류,1.0,3.0,6000.0,건일산업(주),SS,6.0,SN2126TS130BPP0300,50.0,PP035B2204,16859,12.0,B,제작지연,30,S-10S,WM,56.526
16001,하이에어,정상,S130B,3.0,조선물류,1.0,0.0,3000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058B2204,16860,22.0,B,제작지연,50,S-10S,WM,19.693
16002,하이에어,정상,S130A,2.0,조선물류,1.0,2.0,0.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048A2204,16861,31.0,A,제작지연,40,S-10S,PL,8.5
16003,하이에어,정상,S130A,2.0,조선물류,1.0,1.0,0.0,건일산업(주),SS,2.0,SN2126TS13PTPP0400,30.0,PP048A2204,16862,23.0,A,제작지연,40,S-10S,PL,8.0
16004,하이에어,정상,S130A,2.0,조선물류,1.0,1.0,0.0,건일산업(주),SS,2.0,SN2126TS13PTPP0400,30.0,PP048A2204,16863,23.0,A,제작지연,40,S-10S,PL,8.0
16005,하이에어,정상,S130A,2.0,조선물류,1.0,2.0,0.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048A2204,16864,31.0,A,제작지연,40,S-10S,PL,8.5
16006,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16865,31.0,A,제작지연,40,S-10S,PL,5.812
16007,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16866,31.0,A,제작지연,40,S-10S,PL,5.812
16008,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16867,31.0,A,제작지연,40,S-10S,PL,5.812
16009,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16868,31.0,A,제작지연,40,S-10S,PL,5.812
16010,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16869,24.0,A,제작지연,40,S-10S,PL,5.812
16011,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16870,31.0,A,제작지연,40,S-10S,PL,5.812
16012,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16871,31.0,A,제작지연,40,S-10S,PL,5.812
16013,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,0.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048A2204,16872,31.0,A,제작지연,40,S-10S,PL,5.812
16014,하이에어,정상,S130A,2.0,조선물류,1.0,2.0,89.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048A2204,16873,23.0,A,제작지연,40,S-10S,WM,5.75
16015,하이에어,정상,S130A,2.0,조선물류,1.0,2.0,89.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048A2204,16874,23.0,A,제작지연,40,S-10S,WM,5.75
16016,하이에어,정상,S130A,3.0,조선물류,1.0,6.0,864.0,건일산업(주),SS,7.0,SN2126T1S200PP0500,30.0,PP058A2104,16875,10.0,A,기타,50,S-10S,PM,28.131
16017,하이에어,정상,S130A,3.0,조선물류,1.0,0.0,6000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058A2104,16876,22.0,A,제작지연,50,S-40S,PM,67.74
16018,하이에어,정상,S130A,3.0,조선물류,1.0,6.0,1002.0,건일산업(주),SS,7.0,SN2126T1S200PP0500,30.0,PP058A1104,16877,10.0,A,기타,50,S-40S,PM,33.709
16019,하이에어,정상,S130A,3.0,조선물류,1.0,0.0,5960.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058A1104,16878,22.0,A,설계보류,50,S-40S,PM,67.288
16020,하이에어,정상,S130A,3.0,조선물류,1.0,6.0,1002.0,건일산업(주),SS,7.0,SN2126T1S200PP0500,30.0,PP058A1104,16879,10.0,A,기타,50,S-40S,PM,31.18
16021,하이에어,정상,S130A,3.0,조선물류,1.0,0.0,6000.0,건일산업(주),SS,1.0,SN2126T1S200PP0500,30.0,PP058A1104,16880,22.0,A,제작지연,50,S-40S,PM,67.74
16022,하이에어,정상,S130A,8.0,조선물류,1.0,5.0,3414.0,건일산업(주),SS,6.0,SN2126TS13PTPP0400,30.0,PP048A2204,16881,30.0,A,기타,40,S-40S,PL,221.036
16023,하이에어,정상,S130A,3.0,조선물류,1.0,4.0,1575.0,건일산업(주),SS,6.0,SN2126T1S200PP0500,30.0,PP058B1104,16882,14.0,B,제작지연,50,S-40S,PM,44.612
16024,하이에어,정상,S130A,3.0,조선물류,1.0,4.0,3200.0,건일산업(주),SS,6.0,SN2126T1S200PP0500,30.0,PP058B1104,16883,13.0,B,제작지연,50,S-40S,PM,62.958
16025,하이에어,정상,S130A,8.0,조선물류,1.0,2.0,543.0,건일산업(주),SS,3.0,SN2126TS13PTPP0400,30.0,PP048B2204,16884,23.0,B,제작지연,40,S-40S,PL,64.905
16026,하이에어,정상,S130A,0.75,조선물류,1.0,1.0,6000.0,건일산업(주),SS,5.0,SN2126T1S200PP0500,30.0,PP058B2205,16885,13.0,B,제작지연,50,S-160,CT,31.266
16027,하이에어,정상,S130A,0.75,조선물류,1.0,1.0,326.0,건일산업(주),SS,2.0,SN2126TS13PTPP0400,30.0,PP048A2205,16886,23.0,A,제작지연,40,S-80S,PL,2.017
16028,하이에어,정상,S130A,0.75,조선물류,1.0,5.0,1251.0,건일산업(주),SS,7.0,SN2126TS13PTPP0400,30.0,PP048A2205,16887,30.0,A,제작지연,40,S-80S,PL,9.277
16029,하이에어,정상,S130A,2.0,조선물류,1.0,6.0,567.0,건일산업(주),SS,8.0,SN2126TS13PTPP0400,30.0,PP048A2204,16888,23.0,A,제작지연,40,S-10S,WM,14.932
16030,하이에어,정상,S130A,2.0,조선물류,1.0,6.0,567.0,건일산업(주),SS,8.0,SN2126TS13PTPP0400,30.0,PP048A2204,16889,31.0,A,제작지연,40,S-10S,WM,12.572
16031,하이에어,정상,S130A,2.0,조선물류,1.0,6.0,948.0,건일산업(주),SS,7.0,SN2126TS13PTPP0400,30.0,PP048A2204,16890,15.0,A,기타,40,S-10S,WM,16.906
16032,하이에어,정상,S130A,2.0,조선물류,1.0,4.0,828.0,건일산업(주),SS,6.0,SN2126TS13PTPP0400,30.0,PP048A2204,16891,31.0,A,제작지연,40,S-10S,WM,10.327
16033,하이에어,정상,S130B,1.0,조선물류,1.0,3.0,160.0,건일산업(주),SS,4.0,SN2126TS13PTPP0400,30.0,PP048A2105,16892,23.0,A,제작지연,40,S-80S,CI,2.232
16034,하이에어,정상,S130B,1.0,조선물류,1.0,3.0,156.0,건일산업(주),SS,4.0,SN2126TS13PTPP0400,30.0,PP048A2205,16893,23.0,A,제작지연,40,S-80S,CT,2.232
16035,하이에어,정상,S130B,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,5.0,SN2126TS130BPP0300,30.0,PP035B2205,16894,14.0,B,제작지연,30,S-XXS,CI,77.49600000000002
16036,하이에어,정상,S130B,1.5,조선물류,1.0,4.0,1421.0,건일산업(주),SS,6.0,SN2126TS130BPP0300,30.0,PP035B2105,16895,14.0,B,제작지연,30,S-XXS,CI,26.547
16037,하이에어,정상,S130B,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,5.0,SN2126TS130BPP0300,30.0,PP035B2105,16896,12.0,B,제작지연,30,S-XXS,CI,71.858
16038,하이에어,정상,S130B,1.5,조선물류,1.0,3.0,1738.0,건일산업(주),SS,6.0,SN2126T1S200PP0500,30.0,PP058B2105,16897,11.0,B,제작지연,50,S-XXS,CI,38.516
16039,하이에어,정상,S130B,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,5.0,SN2126TS13PTPP0400,30.0,PP048B2205,16898,27.0,B,제작지연,40,S-XXS,CT,77.49600000000002
16040,하이에어,정상,S130B,1.5,조선물류,1.0,4.0,1421.0,건일산업(주),SS,6.0,SN2126TS13PTPP0400,30.0,PP048B2105,16899,26.0,B,제작지연,40,S-XXS,CT,29.945
16041,하이에어,정상,S130B,1.5,조선물류,1.0,2.0,6000.0,건일산업(주),SS,5.0,SN2126TS130BPP0300,30.0,PP035B2105,16900,12.0,B,제작지연,30,S-XXS,CT,71.858
